unique_id,cntry,idno,dweight,pspwght,pweight,anweight,agea,gndr,eisced,eduyrs,hinctnta,domicil,brncntr,rlgdgr,uemp12m,health,sclmeet,vote,prtvgde1,polintr,lrscale,trstprl,trstlgl,trstplt,trstprt,trstplc,trstep,stfdem,stfgov,ppltrst,pplfair,pplhlp,imbgeco,imueclt,imwbcnt,imdfetn,impcntr,gincdif,happy,stflife
DE_67887,DE,67887,0.9958686,0.30392653,2.9929698,0.9096429,24,1,3,13,6,4,1,0,6,2,7,1,6,3,7,3,3,3,3,3,3,5,2,6,7,5,5,5,0,4,3,2,6,7
DE_67898,DE,67898,0.9958686,1.0346941,2.9929698,3.096808,66,2,3,13,5,4,1,5,6,2,3,1,1,2,5,6,7,7,7,5,7,4,2,5,5,5,5,5,5,2,3,1,6,7
DE_67899,DE,67899,0.9958686,0.33043048,2.9929698,0.98896843,64,1,3,15,1,3,1,1,1,3,4,1,4,1,3,7,6,5,4,6,6,8,7,5,6,6,7,6,5,2,2,1,6,6
DE_67921,DE,67921,0.9958686,0.6142446,2.9929698,1.8384155,68,1,5,14,2,3,1,3,2,3,4,1,2,3,5,5,5,3,4,7,5,9,4,8,7,9,6,2,1,3,3,1,6,8
DE_67941,DE,67941,1.0219342,0.31188145,2.9929698,0.9334518,24,1,5,15,7,2,1,3,6,2,6,1,2,2,2,4,8,2,4,9,6,5,4,3,5,4,7,5,7,2,2,4,10,9
DE_67942,DE,67942,1.0186515,0.5425977,2.9929698,1.6239785,30,1,5,18,7,1,1,0,6,1,3,1,4,1,3,6,8,6,5,8,6,7,4,7,6,3,8,9,5,1,1,1,9,9
DE_67943,DE,67943,0.9958686,0.3451132,2.9929698,1.0329133,48,1,3,15,88,4,1,0,1,4,2,2,66,4,77,0,5,0,0,1,0,88,88,8,7,2,2,5,3,2,2,2,2,7
DE_67961,DE,67961,1.1768914,0.39049396,2.9929698,1.1687366,60,1,3,12,4,1,1,6,6,3,4,1,2,2,4,5,7,4,4,6,3,7,5,4,4,5,6,7,6,2,2,2,6,6
DE_67972,DE,67972,1.0192384,1.4636122,2.9929698,4.380547,35,1,3,16,8,1,1,0,6,2,4,1,1,1,9,8,6,5,5,10,5,9,2,3,9,8,5,4,4,3,4,3,9,9
DE_67983,DE,67983,0.9958686,0.30282795,2.9929698,0.9063549,46,1,3,12,5,3,1,3,2,4,4,1,88,1,4,5,6,4,5,5,4,4,2,5,7,7,5,3,4,2,2,1,3,4
DE_68013,DE,68013,1.0216119,1.2104125,2.9929698,3.622728,49,2,6,19,8,1,1,2,2,2,4,1,9,3,4,8,6,3,2,6,6,8,4,4,6,6,6,7,7,2,2,2,7,8
DE_68014,DE,68014,0.9958686,1.1761917,2.9929698,3.520306,51,2,5,17,3,4,1,0,6,1,5,1,1,2,5,7,9,6,5,9,5,3,5,3,5,5,8,7,7,2,2,1,7,8
DE_68029,DE,68029,0.99586856,1.0346941,2.9929698,3.096808,57,2,3,19,8,3,1,7,6,3,3,1,77,3,5,3,7,3,3,7,3,4,5,6,7,8,9,7,6,2,2,3,9,9
DE_68037,DE,68037,1.0195088,0.13814235,2.9929698,0.41345587,76,1,7,17,10,1,1,9,6,3,7,1,2,1,3,9,10,8,6,9,9,8,8,8,7,5,10,8,8,2,2,4,5,8
DE_68043,DE,68043,0.9958686,0.13493912,2.9929698,0.4038687,80,1,5,11,4,4,1,6,6,2,2,1,2,1,5,7,8,7,7,8,7,7,7,8,8,6,88,6,6,2,2,2,8,7
DE_68045,DE,68045,1.0216119,0.8530089,2.9929698,2.55303,29,1,7,21,8,1,1,0,2,2,6,2,66,2,7,9,9,5,7,9,9,8,3,6,6,4,5,7,8,2,2,2,8,8
DE_68048,DE,68048,1.0186515,0.31765088,2.9929698,0.9507195,34,1,5,17,4,1,1,0,1,2,6,1,3,1,2,8,6,5,5,4,6,8,3,7,8,5,8,9,8,1,1,1,7,7
DE_68050,DE,68050,0.9958686,0.43997154,2.9929698,1.3168215,41,1,3,77,77,3,1,5,6,2,7,2,66,3,5,5,5,5,4,7,5,3,3,3,7,6,3,3,3,3,2,2,8,8
DE_68079,DE,68079,1.0216119,0.9108283,2.9929698,2.7260816,81,1,7,20,8,2,2,4,1,1,3,1,4,2,0,10,10,6,6,8,9,10,4,9,2,6,8,10,8,1,1,2,9,8
DE_68113,DE,68113,0.9958686,0.43997154,2.9929698,1.3168215,53,1,3,14,6,4,1,5,6,3,4,1,1,2,77,5,6,2,4,3,2,7,1,5,7,3,7,5,4,3,3,2,8,8
DE_68125,DE,68125,0.9958686,0.29818803,2.9929698,0.89246774,65,2,3,12,3,2,1,5,2,2,6,1,2,1,0,5,6,4,5,7,6,5,4,7,6,6,6,6,6,8,8,2,8,6
DE_68160,DE,68160,0.9958686,0.18998666,2.9929698,0.5686243,62,1,7,23,2,4,1,6,1,2,6,1,88,2,6,5,7,2,1,4,3,8,6,5,7,5,9,6,4,3,3,2,8,7
DE_68161,DE,68161,0.9958686,0.8195547,2.9929698,2.4529023,46,1,7,20,10,1,1,8,6,2,6,1,4,2,3,8,8,7,6,8,8,7,7,8,6,8,10,8,8,1,1,2,8,9
DE_68180,DE,68180,0.9958686,0.61751944,2.9929698,1.848217,65,1,5,14,10,4,1,1,6,2,6,1,1,1,9,3,3,2,2,3,2,9,2,3,3,1,5,0,1,2,4,5,6,9
DE_68184,DE,68184,0.9958687,1.4224674,2.9929698,4.257402,43,1,5,14,6,3,1,1,2,2,3,1,3,2,3,4,7,3,4,7,6,3,3,6,6,4,4,4,3,2,2,2,5,6
DE_68197,DE,68197,0.9958686,0.1395653,2.9929698,0.41771474,33,1,5,15,9,4,1,1,6,2,5,1,4,2,5,8,8,7,7,9,7,8,7,5,7,8,10,8,8,1,2,2,8,8
DE_68205,DE,68205,0.9958686,0.23468997,2.9929698,0.70242,67,1,3,13,10,2,1,8,6,1,6,1,2,1,4,9,8,8,8,9,8,7,9,6,8,7,9,8,8,2,2,2,9,10
DE_68212,DE,68212,0.9958686,2.5679893,2.9929698,7.6859145,16,1,1,9,9,4,1,9,6,1,7,3,66,3,5,8,4,7,6,9,7,7,4,2,7,8,7,5,5,2,2,2,9,9
DE_68238,DE,68238,0.9958686,0.8760771,2.9929698,2.6220722,39,2,7,17,9,3,1,5,6,2,5,1,4,3,4,7,5,2,2,8,5,8,7,8,8,6,10,10,8,1,1,3,9,9
DE_68261,DE,68261,0.99586856,0.30392653,2.9929698,0.9096429,31,1,5,17,2,3,1,0,6,1,7,1,9,1,5,3,6,2,2,6,5,4,0,9,9,7,4,7,5,2,2,3,9,9
DE_68274,DE,68274,0.9958686,0.9878622,2.9929698,2.9566417,34,1,4,14,9,4,1,6,6,2,4,1,4,3,4,7,9,5,5,9,6,8,6,8,8,6,10,10,5,1,1,2,10,10
DE_68291,DE,68291,0.9958686,0.6820768,2.9929698,2.0414352,33,2,6,10,4,3,1,2,6,1,5,1,88,2,5,2,4,2,2,5,88,4,3,3,3,3,4,7,5,2,2,3,7,7
DE_68324,DE,68324,0.9958686,0.80285877,2.9929698,2.402932,74,2,5,15,6,3,1,0,6,2,5,1,2,2,3,5,7,4,4,7,3,6,4,5,7,6,5,5,5,2,8,2,10,9
DE_68346,DE,68346,0.9958686,2.741497,2.9929698,8.205217,16,1,2,10,88,4,1,7,6,2,6,3,66,2,1,7,8,7,7,8,7,9,7,5,3,7,4,5,4,2,1,2,9,8
DE_68357,DE,68357,0.9958686,0.76768684,2.9929698,2.2976635,41,1,5,13,9,4,1,5,6,3,6,1,1,1,7,3,8,3,3,8,2,4,2,2,5,5,3,5,3,2,2,2,8,8
DE_68377,DE,68377,0.99586856,4.342649,2.9929698,12.997417,44,1,3,12,1,1,1,0,1,3,6,1,1,2,6,8,5,3,2,10,5,3,3,10,9,9,4,6,5,2,2,2,7,8
DE_68391,DE,68391,0.9958687,4.342649,2.9929698,12.997417,32,2,6,21,5,1,1,0,2,1,5,1,88,2,3,9,10,8,8,10,9,9,8,7,8,9,10,10,10,1,1,1,9,7
DE_68413,DE,68413,0.9958686,4.011296,2.9929698,12.005687,81,2,1,6,1,3,2,1,2,4,3,1,88,4,1,6,8,7,1,8,3,6,4,1,3,2,2,5,1,3,2,1,7,4
DE_68425,DE,68425,0.9958686,4.011296,2.9929698,12.005687,82,2,2,8,2,1,2,0,6,4,2,2,66,4,5,1,88,1,1,8,88,3,5,9,9,1,2,5,2,3,4,2,5,8
DE_68427,DE,68427,1.0276766,0.13494253,2.9929698,0.40387893,74,1,7,18,4,2,1,0,1,2,5,1,77,2,3,4,8,4,2,8,3,5,2,7,8,7,5,5,5,2,2,1,9,8
DE_68429,DE,68429,0.99586856,1.5393517,2.9929698,4.607233,75,1,3,13,10,2,1,5,6,3,3,1,3,2,5,0,2,0,0,3,0,2,0,0,4,1,3,3,2,3,7,4,9,7
DE_68513,DE,68513,0.99586856,0.18998666,2.9929698,0.5686243,65,1,6,16,10,3,1,2,6,3,6,1,2,1,5,7,7,7,7,8,6,8,8,8,8,7,9,9,8,1,1,4,10,10
DE_68579,DE,68579,0.9958686,0.23839964,2.9929698,0.7135229,23,1,3,11,2,4,2,7,6,2,5,3,66,3,5,10,10,8,8,10,8,10,10,6,6,6,7,7,10,3,1,3,5,10
DE_68583,DE,68583,0.9958686,0.30282795,2.9929698,0.9063549,48,1,3,11,7,3,1,1,1,3,4,2,66,1,5,3,3,5,5,2,6,4,6,2,5,5,0,5,5,3,1,3,5,5
DE_68592,DE,68592,0.9958686,0.8206315,2.9929698,2.4561253,52,2,7,18,10,4,1,8,2,4,7,1,1,2,6,4,5,3,3,8,6,2,3,4,4,2,5,2,4,3,3,1,8,6
DE_68594,DE,68594,0.99586856,1.0683095,2.9929698,3.1974182,61,1,3,12,3,4,1,3,1,4,5,1,7,3,4,1,3,2,4,10,3,3,2,3,6,4,3,2,2,4,4,2,5,3
DE_68620,DE,68620,0.9958686,0.22743177,2.9929698,0.6806964,83,1,3,11,3,4,1,1,6,5,3,1,88,4,5,1,88,2,0,7,0,6,1,1,3,3,0,3,5,7,7,3,7,7
DE_68623,DE,68623,0.9958686,0.31249204,2.9929698,0.93527925,43,1,3,16,8,4,1,0,2,1,4,1,2,1,5,7,9,6,4,9,5,7,4,4,5,2,6,5,5,3,3,2,9,9
DE_68637,DE,68637,0.9958686,0.13076591,2.9929698,0.39137843,64,1,6,14,10,2,1,3,1,3,3,1,5,2,5,8,7,7,7,8,6,7,7,7,8,5,7,8,5,3,3,4,8,8
DE_68641,DE,68641,0.9958686,0.6844542,2.9929698,2.0485508,64,2,3,14,6,4,1,7,2,3,4,1,77,3,5,1,3,4,3,5,5,6,3,2,5,6,5,6,5,2,3,3,8,9
DE_68661,DE,68661,0.9958686,0.29818803,2.9929698,0.89246774,71,2,3,14,10,4,1,2,6,2,4,1,77,1,77,7,8,5,4,6,6,7,7,2,5,2,5,7,5,2,2,3,8,10
DE_68670,DE,68670,1.0219342,0.2590844,2.9929698,0.7754318,40,2,6,19,88,1,1,7,6,1,4,1,4,1,5,4,6,3,2,6,4,7,4,7,6,8,9,6,5,1,1,1,8,8
DE_68681,DE,68681,1.0216119,0.9108283,2.9929698,2.7260816,56,1,5,20,1,1,1,0,1,2,5,1,9,1,3,8,7,6,6,6,7,9,6,5,8,6,9,5,5,1,1,8,8,9
DE_68682,DE,68682,0.9958686,0.43997154,2.9929698,1.3168215,46,1,3,14,6,5,1,3,2,4,5,1,1,3,4,2,5,3,1,8,2,8,2,7,6,5,8,3,5,2,2,1,7,8
DE_68686,DE,68686,0.9958686,1.146574,2.9929698,3.4316614,66,1,3,14,4,3,1,6,6,3,3,1,2,3,3,5,7,4,2,10,7,7,4,6,5,8,6,10,3,2,2,3,8,9
DE_68699,DE,68699,0.99586856,0.9878622,2.9929698,2.9566417,23,1,4,15,5,1,1,0,6,3,6,1,1,3,3,3,6,2,3,6,3,5,3,6,7,4,6,5,4,2,2,3,7,7
DE_68719,DE,68719,0.9958686,0.13493912,2.9929698,0.4038687,56,1,5,19,10,4,1,7,6,1,5,1,1,1,5,10,10,8,10,9,10,9,4,8,7,4,10,10,10,2,2,4,10,10
DE_68740,DE,68740,0.9958686,0.1490253,2.9929698,0.44602823,77,1,7,18,10,2,1,3,2,1,6,1,2,1,2,7,9,5,4,5,5,10,2,8,8,8,9,9,8,1,1,4,9,10
DE_68743,DE,68743,0.9958686,4.342649,2.9929698,12.997417,17,2,2,11,9,4,1,7,6,3,7,3,66,2,6,5,4,3,3,5,88,6,5,3,6,5,7,5,5,1,2,3,2,4
DE_68754,DE,68754,1.0216119,1.1323179,2.9929698,3.3889933,42,1,6,20,77,1,1,0,6,2,4,1,1,3,4,3,8,2,2,3,6,8,5,3,3,0,10,10,10,1,1,4,9,9
DE_68779,DE,68779,0.99586856,0.23618685,2.9929698,0.70690006,38,1,5,22,9,3,1,3,6,2,4,1,1,2,6,8,8,5,5,9,5,5,4,5,7,7,9,6,6,1,1,4,7,7
DE_68780,DE,68780,1.0216119,1.0060472,2.9929698,3.011069,34,2,7,18,10,1,1,6,6,2,3,1,2,2,3,7,7,5,6,8,7,8,7,8,6,6,9,7,8,1,1,2,9,8
DE_68784,DE,68784,0.9958687,1.526674,2.9929698,4.569289,39,1,3,17,2,3,1,6,1,4,4,1,2,2,5,0,8,0,2,9,2,3,0,3,4,2,5,5,4,2,2,2,5,4
DE_68786,DE,68786,0.9958686,0.28697225,2.9929698,0.8588993,49,2,3,13,3,2,1,10,1,3,4,1,2,3,4,6,8,6,7,8,7,7,7,2,5,7,1,4,4,3,3,2,9,9
DE_68803,DE,68803,0.9958686,0.6592424,2.9929698,1.9730926,58,1,6,17,10,3,1,2,6,2,6,1,4,2,4,9,9,9,8,9,8,9,7,7,9,7,9,9,9,1,2,1,9,9
DE_68844,DE,68844,0.9958686,0.93275476,2.9929698,2.7917068,36,2,3,13,77,3,1,4,6,1,6,1,77,2,5,6,8,5,5,8,5,8,4,7,7,6,6,8,7,2,2,2,10,10
DE_68861,DE,68861,0.9958686,0.21178956,2.9929698,0.6338798,62,2,3,13,3,5,1,8,6,3,4,1,1,3,6,6,7,6,4,8,3,7,4,5,3,8,7,4,6,3,4,1,8,7
DE_68864,DE,68864,0.9958686,0.29818803,2.9929698,0.89246774,81,2,4,10,2,3,1,5,6,2,4,1,1,2,6,4,8,4,5,8,5,5,5,3,6,8,5,5,5,2,2,3,9,10
DE_68918,DE,68918,0.9958686,4.342649,2.9929698,12.997417,999,1,5,16,6,4,2,6,6,2,4,1,2,2,2,6,8,6,5,8,6,8,7,5,3,7,8,8,8,1,1,2,7,8
DE_68949,DE,68949,0.9958687,0.3451132,2.9929698,1.0329133,53,1,3,14,2,3,1,2,1,3,5,2,66,1,5,2,7,3,3,7,3,6,0,3,5,5,7,9,5,2,2,2,7,5
DE_68972,DE,68972,0.99586856,0.2591891,2.9929698,0.77574515,63,1,3,20,4,4,1,5,6,2,6,1,2,2,88,9,9,6,6,10,6,8,8,2,2,2,8,8,8,2,2,1,8,8
DE_68977,DE,68977,0.99586856,0.21586536,2.9929698,0.64607847,24,1,4,14,10,4,1,1,6,2,3,1,3,2,1,7,4,5,2,2,2,4,3,8,6,6,4,8,5,1,1,1,4,5
DE_68979,DE,68979,1.0216119,0.8530089,2.9929698,2.55303,33,1,6,19,9,2,1,3,6,2,4,1,1,2,5,6,7,4,5,7,6,9,4,6,4,3,6,6,5,2,2,2,9,8
DE_68989,DE,68989,1.0195088,0.6252555,2.9929698,1.8713709,37,2,1,13,5,1,2,5,6,2,2,3,66,3,5,8,8,7,0,9,8,6,8,5,9,8,5,10,8,1,1,1,8,9
DE_69021,DE,69021,0.9958686,0.6197299,2.9929698,1.8548328,23,1,2,17,3,3,2,3,2,3,4,2,66,3,7,6,10,5,4,6,8,6,5,7,8,5,8,7,6,1,1,2,4,6
DE_69031,DE,69031,0.9958686,0.3451132,2.9929698,1.0329133,45,1,3,12,8,3,1,0,6,2,1,1,6,3,5,3,7,1,3,9,88,2,1,3,7,7,5,4,5,2,2,2,8,7
DE_69045,DE,69045,0.9958686,0.11861847,2.9929698,0.3550215,67,2,5,13,6,4,1,0,6,1,2,1,1,1,5,5,7,5,5,7,4,6,3,7,6,7,6,6,7,3,3,3,9,8
DE_69078,DE,69078,0.9958686,1.0346941,2.9929698,3.096808,55,2,5,12,7,4,2,7,6,2,4,1,88,3,77,6,5,7,6,8,5,77,2,5,10,7,3,4,2,2,2,1,9,8
DE_69134,DE,69134,0.9958686,0.29818803,2.9929698,0.89246774,66,2,3,15,4,3,1,3,6,3,5,1,1,2,5,9,6,2,2,8,1,7,4,6,9,4,5,5,5,2,3,3,8,9
DE_69147,DE,69147,0.9958686,0.99577665,2.9929698,2.9803295,48,2,5,16,9,1,1,3,6,1,6,1,2,3,0,5,5,3,3,5,3,5,4,7,8,7,10,10,10,1,1,2,10,10
DE_69222,DE,69222,0.99586856,0.57832,2.9929698,1.7308943,22,1,7,16,77,2,1,5,6,1,7,1,4,2,5,6,4,4,7,7,7,5,6,7,7,5,5,6,7,2,2,2,9,9
DE_69224,DE,69224,0.9958686,0.25247604,2.9929698,0.75565314,43,2,6,17,10,1,1,9,6,1,7,1,2,1,2,10,10,10,7,8,8,9,7,9,8,9,9,10,8,1,1,2,10,8
DE_69233,DE,69233,0.9958686,0.25247604,2.9929698,0.75565314,46,2,7,17,10,4,2,5,6,2,6,1,5,3,5,3,4,1,1,4,1,5,1,2,4,4,5,5,5,3,3,2,9,8
DE_69236,DE,69236,0.9958686,0.697626,2.9929698,2.0879736,18,1,4,11,9,4,1,7,6,2,4,3,66,2,3,8,10,2,4,7,6,10,6,2,7,3,8,5,7,2,1,2,9,9
DE_69255,DE,69255,0.9958687,1.7205782,2.9929698,5.1496387,48,2,6,16,10,4,1,8,6,2,6,1,4,3,6,6,8,5,5,8,5,5,4,7,5,7,6,6,7,2,2,2,7,7
DE_69256,DE,69256,0.9958686,0.22510053,2.9929698,0.6737191,38,2,5,18,9,4,1,6,6,3,4,1,88,3,4,4,8,2,3,8,5,7,4,5,7,8,5,10,5,2,2,2,10,10
DE_69259,DE,69259,1.0216119,1.5841392,2.9929698,4.7412806,82,1,3,14,3,1,1,0,6,3,4,1,1,1,5,5,0,0,0,5,4,7,0,4,7,3,10,5,4,3,4,4,7,10
DE_69265,DE,69265,0.9958686,0.6592424,2.9929698,1.9730926,61,1,5,13,10,4,1,6,6,1,5,1,1,1,4,7,7,4,4,8,3,9,3,8,7,4,7,4,5,3,4,5,10,10
DE_69275,DE,69275,0.9958686,0.57832,2.9929698,1.7308943,30,1,5,14,9,3,1,3,6,2,5,1,1,3,5,8,8,5,5,10,5,8,4,5,5,5,5,5,5,2,2,2,9,8
DE_69279,DE,69279,0.99586856,0.8195542,2.9929698,2.452901,40,1,6,17,9,4,1,6,6,2,6,1,1,2,5,3,5,3,5,8,6,7,3,4,6,4,4,6,4,2,3,4,8,8
DE_69286,DE,69286,1.0175319,1.4611628,2.9929698,4.373216,50,1,3,11,3,1,2,7,1,5,4,2,66,2,10,0,0,0,3,0,3,0,0,7,7,5,6,7,6,2,2,3,2,5
DE_69319,DE,69319,0.9958686,0.23618698,2.9929698,0.7069005,53,1,6,16,10,1,1,8,6,1,6,1,1,1,6,6,8,3,2,9,1,2,1,4,6,7,5,6,4,2,2,4,9,9
DE_69341,DE,69341,0.9958686,0.96921027,2.9929698,2.900817,57,2,3,12,1,3,2,8,2,3,6,1,88,2,88,4,5,1,6,8,3,6,2,9,5,9,7,9,7,2,2,1,8,3
DE_69346,DE,69346,0.9958686,4.342649,2.9929698,12.997417,41,2,7,20,3,2,1,5,6,3,4,1,4,3,5,7,6,7,7,8,7,7,5,5,8,5,8,8,7,1,1,2,5,5
DE_69348,DE,69348,0.99586856,0.33043048,2.9929698,0.98896843,67,1,3,13,9,4,1,5,6,3,5,1,6,3,3,2,7,2,2,8,3,5,3,5,8,9,88,8,5,3,3,2,10,6
DE_69353,DE,69353,1.0267323,0.1834407,2.9929698,0.54903245,32,1,6,18,10,2,1,7,6,2,6,1,88,2,4,8,9,7,8,8,9,7,7,3,4,3,10,8,8,1,1,2,9,9
DE_69366,DE,69366,0.9958686,1.4224674,2.9929698,4.257402,52,1,3,13,77,3,1,0,6,2,3,1,1,2,5,0,3,0,3,5,0,3,0,7,8,8,0,0,0,3,4,3,8,8
DE_69369,DE,69369,0.9958686,1.1003064,2.9929698,3.2931838,44,1,7,25,3,1,1,10,1,3,3,1,4,2,5,9,9,7,9,9,9,9,3,5,5,5,5,8,5,2,2,1,7,6
DE_69399,DE,69399,1.0175319,1.4611628,2.9929698,4.373216,54,1,3,12,4,1,1,7,6,1,6,2,66,4,2,1,9,0,1,0,3,0,0,3,5,4,4,1,6,2,3,1,6,7
DE_69436,DE,69436,0.9958686,0.8206315,2.9929698,2.4561253,39,2,5,16,9,3,1,2,6,3,3,1,1,3,5,5,8,4,4,9,6,8,6,5,7,6,5,6,5,1,1,2,9,9
DE_69443,DE,69443,0.99586856,1.146574,2.9929698,3.4316614,73,1,3,9,7,1,1,3,6,2,3,1,2,1,4,6,7,5,3,9,4,8,3,5,8,8,8,8,6,2,3,2,9,8
DE_69463,DE,69463,0.9958686,0.30282795,2.9929698,0.9063549,51,1,3,14,4,3,1,0,6,3,1,1,6,1,5,7,5,2,3,8,2,2,0,8,5,8,8,8,4,8,1,2,3,5
DE_69466,DE,69466,0.99586856,0.13493912,2.9929698,0.4038687,77,1,5,13,1,3,1,5,6,3,4,1,1,2,5,6,8,4,4,8,5,5,2,4,6,7,5,6,4,2,2,4,8,8
DE_69481,DE,69481,1.0186515,0.42166242,2.9929698,1.2620229,42,1,6,19,9,1,2,5,6,2,5,1,2,3,4,8,10,7,7,9,7,9,6,7,6,4,10,9,9,1,1,3,10,10
DE_69492,DE,69492,1.0216119,1.4295629,2.9929698,4.2786384,56,2,5,15,5,2,1,6,6,3,4,1,2,2,5,8,8,8,7,8,7,9,7,8,8,7,7,8,8,2,2,2,8,7
DE_69545,DE,69545,0.99586856,4.342649,2.9929698,12.997417,25,1,6,19,1,1,1,5,6,2,7,1,77,2,3,4,7,1,1,9,4,8,3,7,7,4,7,10,8,1,2,3,8,6
DE_69548,DE,69548,0.99586856,0.61751944,2.9929698,1.848217,73,1,7,12,8,2,1,4,6,2,4,1,2,1,5,10,10,7,7,10,8,10,7,8,10,8,10,10,10,1,1,1,10,10
DE_69558,DE,69558,0.9958686,0.1490458,2.9929698,0.44608957,25,2,6,18,3,3,1,5,6,2,6,1,2,3,5,5,8,4,4,7,3,7,5,5,5,6,6,6,4,2,3,3,8,8
DE_69582,DE,69582,0.9958686,0.22510053,2.9929698,0.6737191,51,2,3,13,8,4,1,0,6,3,5,1,88,3,5,0,5,1,3,8,5,5,0,2,4,6,5,5,3,4,4,2,7,5
DE_69583,DE,69583,1.0259684,0.16747834,2.9929698,0.5012576,40,1,7,20,7,3,1,0,2,2,6,1,77,2,2,3,8,3,1,4,6,3,3,3,7,7,7,8,10,1,1,2,7,6
DE_69606,DE,69606,0.9958686,0.56015676,2.9929698,1.6765323,71,2,7,15,7,4,1,7,6,2,6,1,88,2,3,7,7,8,7,8,4,9,5,7,8,7,8,10,8,2,2,1,10,10
DE_69615,DE,69615,0.99586856,0.2338983,2.9929698,0.70005053,63,2,5,15,77,5,1,9,6,1,77,1,8,1,5,0,0,0,0,0,0,2,0,7,7,9,2,5,2,3,3,1,8,5
DE_69624,DE,69624,0.9958686,0.61739403,2.9929698,1.8478416,30,1,7,19,7,4,1,7,6,1,6,1,1,2,8,7,8,6,6,8,4,5,3,4,5,3,6,3,5,3,3,4,7,7
DE_69637,DE,69637,0.9958687,0.2338983,2.9929698,0.70005053,78,2,3,11,3,4,1,10,6,2,5,1,1,3,8,5,6,3,6,8,88,7,5,5,8,9,5,5,4,3,3,2,10,10
DE_69649,DE,69649,0.99586856,4.342649,2.9929698,12.997417,69,1,3,12,6,4,1,5,6,2,5,1,2,1,6,6,8,3,3,8,2,7,4,6,7,7,8,4,4,2,3,2,6,5
DE_69652,DE,69652,0.9958686,0.6197299,2.9929698,1.8548328,18,1,2,11,5,2,1,1,6,2,7,3,66,2,5,7,7,5,5,5,7,5,4,4,4,4,4,3,88,2,2,2,8,8
DE_69664,DE,69664,0.9958686,1.0740093,2.9929698,3.2144773,83,1,3,12,5,4,1,8,6,3,5,1,1,2,6,5,7,4,3,8,6,7,6,2,8,8,5,5,4,3,3,2,10,10
DE_69675,DE,69675,0.9958686,0.20382348,2.9929698,0.6100375,48,2,3,13,9,4,1,4,6,2,6,1,1,1,2,4,5,4,4,9,4,6,3,4,6,3,5,5,4,2,2,2,9,7
DE_69681,DE,69681,0.9958686,0.93275476,2.9929698,2.7917068,50,2,3,12,6,3,1,9,6,3,6,1,2,3,3,1,9,0,1,9,1,6,5,5,8,8,5,5,5,3,3,2,10,10
DE_69689,DE,69689,0.99586856,0.85991246,2.9929698,2.573692,45,2,2,11,3,1,1,0,2,2,6,1,2,3,5,2,2,0,2,4,3,2,0,5,2,2,3,8,3,3,2,1,8,10
DE_69696,DE,69696,0.9958686,0.7281602,2.9929698,2.1793613,23,2,6,15,10,4,1,0,6,1,6,1,4,2,3,7,7,5,5,6,7,8,5,8,8,7,7,5,5,2,2,2,9,9
DE_69697,DE,69697,0.9958686,0.5571846,2.9929698,1.6676366,78,2,5,16,5,1,1,3,6,2,3,2,66,1,3,2,4,5,5,7,3,2,2,6,9,9,5,6,7,2,2,1,8,8
DE_69701,DE,69701,0.9958686,0.96921027,2.9929698,2.900817,63,2,3,12,10,4,1,7,6,1,5,1,5,3,7,4,9,5,1,9,3,7,5,8,9,7,5,4,5,2,3,2,10,10
DE_69715,DE,69715,0.9958686,4.342649,2.9929698,12.997417,35,1,3,12,4,4,2,1,6,2,2,3,66,3,8,0,3,0,0,0,0,0,0,3,1,1,10,0,5,3,3,1,5,6
DE_69738,DE,69738,0.9958686,4.342649,2.9929698,12.997417,83,2,3,10,7,3,1,5,6,2,4,1,1,1,5,6,7,4,6,8,6,8,5,5,8,5,5,5,6,2,2,3,8,9
DE_69769,DE,69769,0.9958686,0.1490253,2.9929698,0.44602823,76,1,7,19,9,3,1,5,6,2,4,1,4,2,2,10,8,7,5,7,5,9,6,8,9,6,9,9,8,1,1,1,9,10
DE_69783,DE,69783,0.9958686,0.28697225,2.9929698,0.8588993,46,2,5,16,9,2,1,6,6,2,4,1,3,2,4,10,10,6,6,9,6,7,3,5,6,6,5,5,5,2,2,2,3,6
DE_69789,DE,69789,0.9958686,0.6587091,2.9929698,1.9714965,51,2,5,15,8,4,1,5,6,3,4,1,2,3,5,5,8,6,5,10,6,8,7,5,9,6,7,6,7,2,2,2,9,9
DE_69818,DE,69818,0.9958686,0.33043048,2.9929698,0.98896843,60,1,3,12,8,1,1,2,6,2,5,1,3,1,4,2,6,3,1,7,3,7,6,1,3,1,5,7,4,2,3,4,8,8
DE_69838,DE,69838,0.99586856,0.48662812,2.9929698,1.4564632,16,2,2,10,77,2,2,9,6,1,3,3,66,4,6,5,0,5,5,9,5,4,5,5,4,6,7,4,5,1,1,4,9,8
DE_69848,DE,69848,0.9958686,0.22743177,2.9929698,0.6806964,82,1,3,11,5,4,1,0,2,3,4,1,2,2,10,0,6,5,5,9,2,6,0,8,7,5,5,88,3,2,2,2,9,9
DE_69869,DE,69869,0.9958686,0.8206315,2.9929698,2.4561253,40,2,5,17,6,4,1,4,2,3,5,1,88,2,2,3,4,3,2,5,3,5,5,5,7,6,7,7,5,3,3,1,8,7
DE_69879,DE,69879,0.9958686,0.7281602,2.9929698,2.1793613,27,2,7,20,10,3,1,5,6,1,5,1,5,2,5,7,9,5,7,9,9,9,5,8,8,9,8,7,7,2,2,2,8,9
