unique_id,cntry,idno,dweight,pspwght,pweight,anweight,agea,gndr,eisced,eduyrs,hinctnta,domicil,brncntr,rlgdgr,uemp12m,health,sclmeet,vote,polintr,lrscale,trstprl,trstlgl,trstplt,trstprt,trstplc,trstep,stfdem,stfgov,ppltrst,pplfair,pplhlp,imbgeco,imueclt,imwbcnt,imdfetn,impcntr,gincdif,happy,stflife
PL_70410,PL,70410,0.87943995,1.1239274,2.155714,2.422866,61,2,4,13,5,3,1,7,6,3,2,1,3,2,5,3,2,1,5,3,2,4,1,1,2,3,7,3,3,2,2,5,5
PL_67083,PL,67083,0.94154704,0.64672315,2.155714,1.3941503,35,1,3,11,77,3,1,5,6,1,4,1,2,3,4,4,3,2,4,4,5,5,5,4,4,8,8,7,3,2,2,9,8
PL_61734,PL,61734,0.88393396,0.8505408,2.155714,1.8335228,29,2,7,17,10,1,1,6,6,2,6,1,3,7,2,3,1,1,3,2,4,2,4,8,5,4,4,5,2,2,2,8,9
PL_81224,PL,81224,1.0193801,1.4259317,2.155714,3.073901,66,2,4,13,6,3,1,6,6,2,4,1,2,5,8,5,4,5,5,7,7,7,7,4,3,6,6,5,2,2,2,8,8
PL_53703,PL,53703,0.9294769,0.60602254,2.155714,1.3064113,71,1,2,10,4,1,1,5,2,3,2,1,2,5,5,5,4,3,7,2,5,5,4,4,3,8,6,5,3,3,4,5,6
PL_82088,PL,82088,1.059072,1.5489637,2.155714,3.3391228,72,1,2,10,3,3,1,5,1,3,1,1,2,88,0,2,1,1,2,1,2,2,2,2,3,0,88,4,3,4,3,4,6
PL_87879,PL,87879,0.8845214,0.91296464,2.155714,1.9680908,24,1,4,13,5,3,1,5,2,4,5,1,3,8,5,6,3,3,8,3,4,7,3,3,4,8,8,6,3,2,4,5,6
PL_98277,PL,98277,0.86699027,0.87088555,2.155714,1.8773803,38,2,6,16,6,3,1,7,6,2,4,1,2,5,5,5,5,6,7,5,8,3,5,6,7,5,3,4,4,3,2,10,10
PL_90487,PL,90487,1.036322,1.3244237,2.155714,2.8550787,70,2,2,8,8,4,1,6,6,2,6,1,3,8,88,5,1,1,8,1,4,7,5,3,5,5,5,6,3,3,2,7,8
PL_93177,PL,93177,0.89308345,0.71341705,2.155714,1.5379232,45,2,7,17,5,1,1,5,6,2,5,1,3,5,4,3,3,3,3,3,5,8,5,5,4,6,6,5,3,3,3,7,5
PL_75052,PL,75052,1.1432064,0.62226456,2.155714,1.3414245,37,1,7,17,77,4,1,8,6,2,5,1,1,5,2,2,4,4,6,7,0,0,5,5,4,5,6,7,2,2,4,7,6
PL_87208,PL,87208,0.9182431,1.1260552,2.155714,2.427453,73,2,4,14,88,1,1,10,6,3,7,1,2,5,3,9,5,2,9,3,9,88,3,8,4,7,6,6,3,3,2,6,6
PL_72776,PL,72776,1.0123581,1.5365437,2.155714,3.3123488,61,2,2,11,5,4,1,10,2,2,4,1,2,10,0,0,0,5,5,0,0,0,5,5,0,6,5,5,4,4,3,10,10
PL_80828,PL,80828,1.076292,1.0485412,2.155714,2.260355,35,1,2,11,88,3,1,6,1,3,5,2,2,8,4,6,3,3,8,4,4,4,4,4,5,5,2,4,3,3,1,10,5
PL_97989,PL,97989,1.0611498,1.0308299,2.155714,2.2221746,999,1,99,99,99,9,9,99,9,9,99,9,7,99,99,99,99,99,99,99,99,99,0,1,1,99,99,99,9,9,9,99,99
PL_91095,PL,91095,1.0123581,1.3984053,2.155714,3.0145621,67,1,7,16,7,4,1,4,6,2,3,1,2,2,7,6,5,3,4,8,6,6,7,4,5,7,8,8,1,1,3,7,8
PL_72034,PL,72034,1.036322,1.3244237,2.155714,2.8550787,79,2,2,7,3,4,1,10,6,4,2,1,3,10,3,3,2,2,2,2,88,10,10,10,0,1,1,1,4,4,2,10,10
PL_84645,PL,84645,1.0433729,0.9971474,2.155714,2.1495647,40,1,6,15,10,2,1,3,6,2,4,1,3,4,3,4,3,1,4,4,3,88,5,7,6,5,8,4,2,2,4,9,9
PL_65232,PL,65232,0.9215894,1.0719086,2.155714,2.3107285,68,1,2,11,3,3,1,8,1,3,3,1,3,8,3,5,3,2,5,77,4,5,5,2,1,3,5,5,4,4,2,5,2
PL_55743,PL,55743,1.0644792,0.71008116,2.155714,1.5307319,23,1,4,16,88,7,1,5,6,2,6,1,3,5,2,3,2,2,2,4,3,2,7,6,6,8,5,6,2,2,3,9,7
PL_50992,PL,50992,0.9113838,0.74085444,2.155714,1.5970703,24,2,6,17,10,1,1,9,6,2,6,1,3,5,4,6,3,3,8,5,7,4,5,7,3,2,2,2,3,3,4,9,9
PL_71273,PL,71273,1.0433729,1.3378471,2.155714,2.8840158,57,2,5,14,77,4,1,5,6,3,3,1,3,77,0,0,0,0,1,0,0,77,0,2,3,88,4,4,3,3,4,77,5
PL_63415,PL,63415,0.92633796,0.7809455,2.155714,1.6834952,27,2,7,18,10,1,1,7,6,2,4,1,3,4,3,4,3,3,5,5,4,5,6,5,4,4,6,5,2,2,4,8,9
PL_68223,PL,68223,1.0531778,0.66961884,2.155714,1.4435067,19,2,3,12,6,4,1,8,2,2,6,1,3,5,4,5,3,0,8,4,5,5,4,5,5,5,7,7,1,1,2,9,8
PL_62788,PL,62788,1.0433729,0.82033294,2.155714,1.7684033,41,2,7,17,77,4,1,77,6,2,5,1,3,5,3,4,4,3,5,3,5,5,5,4,4,6,1,5,2,2,2,10,10
PL_91579,PL,91579,0.8924846,1.2484274,2.155714,2.6912525,60,2,4,12,4,3,1,3,2,2,3,1,3,6,5,3,1,2,7,7,8,9,4,2,2,8,9,5,2,2,4,8,8
PL_89908,PL,89908,0.9098013,0.8927219,2.155714,1.9244531,16,1,2,7,88,3,1,0,6,2,7,3,4,5,0,4,5,4,2,7,0,0,2,4,3,4,5,4,3,2,2,3,5
PL_89787,PL,89787,0.8759708,1.4834125,2.155714,3.1978133,63,1,4,13,2,3,1,0,1,1,3,1,4,6,1,1,1,1,1,1,88,88,5,6,6,7,6,6,2,2,4,8,8
PL_65653,PL,65653,1.0611498,1.3567458,2.155714,2.924756,66,2,2,8,3,4,1,10,6,5,5,1,3,6,9,9,6,2,10,0,6,10,6,9,8,5,9,9,4,2,1,9,9
PL_62266,PL,62266,1.0583671,0.9861135,2.155714,2.1257787,39,1,2,8,6,4,1,5,2,1,3,1,2,0,5,5,2,3,2,8,4,1,2,2,2,88,88,5,3,3,1,9,9
PL_99069,PL,99069,1.068033,1.2664707,2.155714,2.7301486,17,1,2,10,88,3,1,7,6,1,6,3,2,88,7,7,4,5,8,6,6,2,6,9,8,4,5,5,2,2,8,10,10
PL_59030,PL,59030,0.9131742,1.0433049,2.155714,2.249067,58,1,6,16,77,1,1,8,6,2,4,1,2,8,4,2,2,2,8,2,5,5,2,2,3,6,3,2,4,4,1,8,7
PL_58102,PL,58102,0.9903111,0.7609281,2.155714,1.6403434,36,2,7,17,8,3,1,7,6,1,3,1,3,5,5,5,3,3,8,5,7,6,3,5,3,7,5,5,3,3,3,10,10
PL_61586,PL,61586,1.0380609,1.1625632,2.155714,2.5061538,21,1,4,16,88,3,1,10,6,1,7,1,1,8,3,4,3,3,5,4,3,5,4,6,8,5,6,4,3,3,5,10,8
PL_97621,PL,97621,1.0611498,1.0308299,2.155714,2.2221746,999,1,3,13,7,4,1,2,6,1,4,1,3,2,1,1,1,2,2,2,6,8,6,5,6,8,8,8,3,2,2,8,8
PL_74209,PL,74209,1.0238348,0.9784753,2.155714,2.109313,43,1,6,15,8,2,1,1,6,3,2,1,1,5,10,2,5,6,3,2,9,10,0,3,1,3,5,6,3,3,2,9,10
PL_57203,PL,57203,0.8610039,0.9837,2.155714,2.120576,69,1,2,11,2,3,1,8,2,2,3,1,3,9,7,6,6,6,3,6,9,8,4,5,4,9,9,9,2,2,1,10,10
PL_68739,PL,68739,1.0531778,0.66021025,2.155714,1.4232246,51,2,2,11,77,4,1,7,6,2,2,1,3,8,3,4,3,4,2,2,7,7,6,7,6,7,7,6,4,4,2,7,8
PL_93716,PL,93716,0.8759708,1.6299477,2.155714,3.5137012,73,2,6,13,3,3,1,4,6,3,2,1,2,5,5,5,2,2,2,2,6,6,5,5,5,5,5,6,2,2,2,4,3
PL_71739,PL,71739,1.0421143,0.9859736,2.155714,2.125477,16,1,2,10,7,3,1,0,6,2,6,3,3,7,4,8,3,3,7,6,7,2,5,3,5,7,4,5,3,3,4,6,8
PL_84319,PL,84319,1.1373594,1.4535496,2.155714,3.1334374,64,2,4,12,4,3,1,5,6,2,5,1,2,0,3,2,2,4,0,5,4,5,0,10,4,10,5,9,3,2,2,7,10
PL_90898,PL,90898,1.0813186,0.6038373,2.155714,1.3017006,45,2,3,11,7,4,1,7,2,1,3,2,3,4,4,4,3,3,4,3,5,6,0,4,5,3,6,7,3,2,4,7,7
PL_52079,PL,52079,1.0611498,1.0011094,2.155714,2.1581056,32,1,4,20,7,4,1,7,6,1,6,1,3,9,5,5,5,5,5,5,6,8,8,8,8,7,7,7,2,2,5,8,9
PL_87418,PL,87418,0.9131742,0.71654314,2.155714,1.5446621,49,2,2,11,1,1,1,9,6,5,2,1,3,8,2,2,4,4,5,0,8,7,5,3,3,3,2,2,3,4,2,3,5
PL_82730,PL,82730,1.0813186,0.96605235,2.155714,2.0825326,82,2,4,11,2,4,1,10,1,3,7,1,4,3,88,88,5,5,7,88,7,2,1,8,7,88,88,88,3,8,8,8,7
PL_92640,PL,92640,0.8688757,0.99466586,2.155714,2.144215,62,1,7,20,4,3,1,5,6,1,3,1,2,7,4,4,2,2,4,3,7,2,4,5,4,2,10,9,3,3,2,9,8
PL_76489,PL,76489,0.9215894,0.7466795,2.155714,1.6096275,16,2,1,10,77,3,1,5,6,1,7,3,4,88,0,0,0,0,88,0,0,0,0,10,6,88,10,5,4,4,1,10,10
PL_78162,PL,78162,1.0813186,0.96605235,2.155714,2.0825326,57,2,2,11,6,4,1,8,6,3,2,1,4,88,0,0,0,0,5,0,0,5,1,6,2,10,7,88,2,2,2,5,5
PL_73892,PL,73892,1.0577334,1.4065748,2.155714,3.0321732,55,2,4,12,77,2,1,10,6,2,5,1,3,10,5,5,3,2,5,2,7,7,6,4,5,7,5,6,3,3,2,9,8
PL_72917,PL,72917,0.88665974,1.0513989,2.155714,2.2665153,26,1,4,13,6,3,1,6,6,2,5,1,4,3,3,3,3,3,4,3,5,6,7,6,5,6,5,4,2,2,3,5,5
PL_78290,PL,78290,0.9351353,0.5284229,2.155714,1.1391287,999,2,6,4,77,1,1,5,6,2,4,2,3,5,0,0,0,0,2,1,1,0,3,5,5,5,7,5,2,2,4,7,5
PL_56703,PL,56703,0.9508208,1.3134018,2.155714,2.8313189,61,1,3,13,6,1,1,7,6,3,2,1,1,8,6,5,2,1,8,6,9,4,4,4,4,8,8,7,2,2,2,8,8
PL_96609,PL,96609,0.8899259,1.1193998,2.155714,2.413106,75,2,2,10,1,1,1,9,2,3,4,1,1,10,8,4,6,8,9,5,9,5,7,9,9,8,8,8,2,2,2,10,10
PL_94924,PL,94924,1.0535417,0.97589743,2.155714,2.1037557,31,1,5,15,77,4,1,10,6,3,3,1,3,5,0,4,0,0,6,5,5,5,0,4,4,9,10,7,2,2,4,10,10
PL_50934,PL,50934,1.0976968,0.8123191,2.155714,1.7511277,15,1,2,8,88,3,1,10,6,1,6,3,3,9,5,2,3,2,10,5,9,10,9,7,6,4,6,4,3,3,3,10,10
PL_51789,PL,51789,1.0433729,1.0164709,2.155714,2.1912208,52,1,7,18,77,4,1,9,6,2,4,1,2,10,10,10,10,9,9,9,8,9,4,4,6,4,3,4,4,4,2,8,8
PL_91615,PL,91615,1.1693556,1.2597705,2.155714,2.715705,25,2,6,16,10,3,1,0,6,2,5,1,2,3,4,6,1,1,5,5,7,5,2,7,5,3,8,5,2,2,3,7,7
PL_87584,PL,87584,1.0644792,0.61008394,2.155714,1.3151666,15,2,55,5,5,4,1,4,6,3,5,3,3,5,3,5,1,8,88,4,6,88,4,7,5,2,88,1,3,2,2,5,7
PL_62475,PL,62475,0.9351353,0.53595316,2.155714,1.1553618,28,2,3,4,1,1,1,2,2,3,5,2,4,7,0,0,0,0,7,0,2,0,5,8,2,8,10,5,2,2,1,5,2
PL_61508,PL,61508,1.0391849,1.3280824,2.155714,2.862966,56,2,3,13,5,3,1,7,2,2,2,1,3,5,8,8,8,8,8,8,5,5,4,3,5,7,5,5,2,2,2,6,5
PL_91857,PL,91857,0.8844039,0.72765684,2.155714,1.5686201,69,1,4,13,5,3,1,2,6,4,3,2,3,1,10,10,3,3,3,7,5,5,5,5,5,0,0,0,3,4,2,7,7
PL_67513,PL,67513,1.0501362,1.0610133,2.155714,2.2872415,44,1,2,8,5,3,1,5,6,3,3,1,3,10,1,1,1,1,1,5,7,8,3,6,5,6,6,7,3,3,2,7,5
PL_98962,PL,98962,0.8898966,1.0865647,2.155714,2.3423228,36,1,6,88,6,1,1,7,6,2,4,1,2,5,4,4,4,4,5,4,7,5,6,6,5,6,6,6,2,2,2,7,6
PL_65874,PL,65874,1.0813186,0.96605235,2.155714,2.0825326,57,2,2,11,4,4,1,10,6,3,5,1,1,10,10,1,5,10,10,0,5,10,4,3,5,0,0,4,3,4,1,8,10
PL_70094,PL,70094,1.0531778,0.9612827,2.155714,2.0722506,72,1,4,13,77,4,1,7,6,2,2,1,2,6,9,9,9,9,9,8,7,7,7,8,7,7,7,7,4,4,4,9,7
PL_88049,PL,88049,1.0433729,0.8362301,2.155714,1.802673,53,2,2,11,3,4,1,7,1,2,2,1,4,8,1,4,2,1,3,4,6,7,2,7,5,5,8,5,3,3,2,5,5
PL_86763,PL,86763,1.0433729,1.1944256,2.155714,2.57484,55,1,4,13,6,4,1,7,6,1,5,1,3,5,4,5,3,3,3,0,4,4,4,4,4,7,5,5,2,2,2,8,5
PL_57868,PL,57868,1.0550643,1.7929124,2.155714,3.8650064,74,2,4,13,6,3,1,10,6,3,5,1,1,0,0,5,5,5,10,10,0,0,5,10,0,10,10,10,3,3,2,5,10
PL_77729,PL,77729,0.9164379,0.65654576,2.155714,1.4153249,67,2,4,13,77,1,1,88,6,3,5,1,1,5,0,5,0,88,5,6,2,0,0,0,1,6,88,88,8,7,1,5,5
PL_53639,PL,53639,1.0531778,0.66021025,2.155714,1.4232246,50,2,7,17,77,4,1,10,6,1,5,1,2,10,8,9,8,8,9,9,10,9,9,9,8,0,0,3,4,4,1,10,10
PL_94292,PL,94292,0.9434621,0.7671134,2.155714,1.6536771,60,1,4,13,77,3,1,9,6,1,4,1,3,5,4,3,3,3,5,4,5,88,4,3,4,5,5,6,3,3,2,5,5
PL_58684,PL,58684,0.8882322,0.7083085,2.155714,1.5269107,34,2,7,19,7,1,1,5,6,2,4,1,3,5,5,6,2,2,5,5,6,5,8,5,4,4,6,6,2,2,2,8,8
PL_66399,PL,66399,1.2574534,1.535352,2.155714,3.30978,51,1,4,15,4,3,1,5,2,2,4,1,4,2,2,5,0,2,7,2,0,0,4,2,0,3,3,3,3,3,2,6,6
PL_70222,PL,70222,0.8610039,1.0808727,2.155714,2.3300524,73,2,5,15,1,3,1,10,6,3,3,1,2,10,0,88,1,1,7,0,88,88,3,2,5,3,3,2,4,4,1,8,9
PL_80866,PL,80866,1.0123581,1.1674367,2.155714,2.5166597,36,1,4,13,77,4,1,5,2,2,3,1,3,6,2,4,0,0,5,2,2,3,2,5,5,3,2,4,4,4,3,7,7
PL_61369,PL,61369,0.872999,1.115696,2.155714,2.4051216,75,2,7,77,77,3,1,5,6,5,2,2,2,88,3,2,2,2,77,2,88,4,2,2,1,8,10,6,3,3,5,7,2
PL_83999,PL,83999,1.0644792,0.60151213,2.155714,1.2966882,39,2,7,17,77,4,1,6,6,1,2,7,3,5,2,3,1,1,5,2,5,6,5,5,5,7,5,6,3,3,3,10,10
PL_98428,PL,98428,1.0685861,1.0733871,2.155714,2.3139157,37,2,7,17,3,4,1,2,6,2,2,1,2,10,7,5,3,5,2,7,5,9,5,6,5,6,8,5,2,2,1,6,6
PL_70249,PL,70249,0.9215894,0.89486635,2.155714,1.929076,47,1,5,15,77,3,1,7,6,2,5,1,2,9,4,0,2,0,6,2,5,88,6,3,5,9,8,9,2,2,5,9,8
PL_76971,PL,76971,0.8610039,0.6852344,2.155714,1.4771695,18,2,2,12,88,3,1,6,6,2,4,1,3,0,2,5,2,3,4,4,6,7,5,5,6,6,8,9,1,1,3,7,5
PL_82564,PL,82564,1.0644792,0.9623322,2.155714,2.074513,58,2,2,11,5,4,1,10,6,3,2,1,3,10,3,4,3,3,3,3,5,7,5,5,3,5,5,5,3,3,1,5,7
PL_60684,PL,60684,1.0531778,0.7793741,2.155714,1.6801077,24,1,4,13,77,4,1,7,6,7,4,1,3,7,4,6,4,6,5,8,7,6,7,6,7,6,6,7,4,4,4,7,6
PL_89670,PL,89670,1.0725025,1.3653663,2.155714,2.9433393,63,1,3,13,77,4,1,5,2,4,4,1,1,3,0,0,0,0,6,0,0,88,3,6,3,10,10,10,8,8,4,5,10
PL_98645,PL,98645,1.1693556,1.4662561,2.155714,3.160829,19,1,2,12,88,3,1,1,6,2,7,2,3,5,4,4,3,3,6,4,4,5,5,10,0,6,5,6,2,2,1,7,7
PL_98898,PL,98898,0.8898966,1.0552372,2.155714,2.2747896,23,1,4,13,7,1,1,8,6,1,5,1,2,3,2,3,1,2,7,2,6,5,8,7,8,7,8,8,2,2,2,8,8
PL_87280,PL,87280,1.068033,1.7163749,2.155714,3.7000134,55,2,7,18,10,3,1,9,6,3,2,1,2,3,2,0,1,1,4,5,1,0,6,8,3,7,6,5,2,2,2,8,8
PL_99034,PL,99034,0.92318326,0.71771926,2.155714,1.5471975,22,2,4,13,7,1,1,4,2,3,6,1,2,0,3,3,4,5,2,7,7,0,4,6,3,9,7,6,2,2,4,6,4
PL_92318,PL,92318,0.9133651,0.523476,2.155714,1.1284646,33,2,4,13,77,1,1,8,7,2,6,1,4,7,1,7,0,3,0,0,0,3,1,2,1,5,7,7,4,3,2,3,4
PL_88930,PL,88930,1.036322,0.839637,2.155714,1.8100172,19,2,4,12,3,3,1,6,6,3,6,2,3,6,4,6,1,1,9,1,10,4,2,5,5,4,5,4,2,2,3,8,8
PL_95469,PL,95469,1.036322,0.839637,2.155714,1.8100172,25,2,3,12,88,4,1,5,1,1,2,2,3,2,2,2,2,2,3,2,2,2,3,4,3,3,2,2,1,1,4,6,4
PL_84150,PL,84150,1.0644792,0.9623322,2.155714,2.074513,62,2,5,15,88,4,1,5,6,2,3,1,1,0,7,5,5,5,3,6,6,6,7,8,5,5,5,7,1,1,2,8,5
PL_57264,PL,57264,1.0583671,0.81125563,2.155714,1.7488352,999,2,5,15,77,4,1,8,6,2,5,7,4,5,0,0,0,0,5,0,88,88,0,2,1,5,3,3,2,2,3,9,9
PL_95797,PL,95797,1.0501362,1.2709265,2.155714,2.7397542,73,1,2,11,4,3,1,10,6,3,3,1,2,10,4,5,4,3,5,1,8,8,3,6,6,5,5,5,3,3,2,8,8
PL_92982,PL,92982,1.0644792,0.60151213,2.155714,1.2966882,36,2,7,17,77,4,1,88,6,2,6,1,2,5,6,8,6,6,9,6,5,5,5,5,3,2,3,88,2,2,3,9,8
PL_56972,PL,56972,0.8912673,1.0370935,2.155714,2.235677,61,1,2,11,8,2,1,6,6,3,4,1,2,5,5,5,5,5,5,5,5,4,7,7,5,8,5,5,2,2,4,6,5
PL_87491,PL,87491,1.0583671,0.9576822,2.155714,2.064489,32,1,4,13,4,4,1,10,1,3,5,1,3,4,3,2,1,3,4,6,5,4,5,5,4,6,4,4,4,4,1,6,7
PL_61390,PL,61390,1.0644792,0.9623322,2.155714,2.074513,60,2,2,11,5,4,1,8,6,2,3,2,3,3,5,5,5,5,8,5,3,3,5,5,5,8,5,5,3,3,3,10,8
PL_51878,PL,51878,1.2949914,1.6256846,2.155714,3.504511,66,2,3,13,8,3,1,7,6,3,4,1,3,8,3,4,1,1,4,1,2,1,2,2,3,2,3,2,3,3,2,7,7
PL_83783,PL,83783,0.9113838,0.88788515,2.155714,1.9140265,54,1,6,17,9,1,1,2,6,2,3,1,1,5,5,3,2,5,5,7,8,9,5,5,5,5,5,5,3,3,2,8,7
PL_60379,PL,60379,0.8899259,0.8259773,2.155714,1.780571,17,1,2,10,77,1,1,5,6,1,6,3,3,8,8,7,5,6,9,6,7,6,6,5,6,8,6,6,2,3,4,10,10
PL_67185,PL,67185,1.0531778,0.66021025,2.155714,1.4232246,48,2,2,8,77,4,1,8,6,2,2,2,3,5,2,2,2,88,4,3,4,4,6,7,3,4,5,7,4,8,2,8,7
PL_87235,PL,87235,0.86699027,0.88329625,2.155714,1.9041342,20,2,4,12,77,3,1,0,6,2,4,1,3,4,5,3,4,5,4,6,7,5,5,7,4,7,7,7,2,2,3,8,8
PL_50758,PL,50758,1.036322,0.82783973,2.155714,1.7845857,45,2,7,17,9,4,1,8,6,2,3,1,2,8,7,3,2,5,8,4,7,8,3,7,3,7,3,5,4,8,3,8,9
PL_53901,PL,53901,1.0611498,1.0011094,2.155714,2.1581056,19,1,2,8,8,4,1,3,2,2,4,1,3,5,2,3,0,1,3,3,5,0,3,3,4,1,5,5,3,3,4,7,7
PL_87809,PL,87809,1.0123581,0.9604267,2.155714,2.0704052,999,2,3,13,88,4,1,6,6,2,3,1,3,7,4,2,4,4,3,7,7,7,3,4,3,7,5,7,3,3,2,8,8
PL_84823,PL,84823,0.9182431,0.8555558,2.155714,1.8443336,48,1,4,14,8,1,1,6,6,2,3,2,3,7,3,7,1,1,8,1,8,3,6,4,5,6,8,5,2,2,2,8,8
PL_67952,PL,67952,0.92361283,1.0573274,2.155714,2.2792954,81,1,7,16,9,2,1,5,6,2,3,1,2,6,8,5,7,6,6,7,7,7,8,5,8,8,88,8,2,2,8,8,10
PL_73473,PL,73473,1.0589713,0.96054965,2.155714,2.0706704,31,1,4,12,77,4,1,7,6,1,5,1,3,8,1,1,0,0,1,0,2,5,8,8,2,5,5,3,3,3,3,9,10
PL_91609,PL,91609,1.0685861,1.7172643,2.155714,3.7019308,63,2,3,12,6,4,1,5,1,1,6,1,3,88,3,0,0,0,1,1,3,0,2,6,8,5,5,5,3,4,1,8,3
PL_90377,PL,90377,1.0238348,0.9784753,2.155714,2.109313,45,1,7,20,10,2,1,0,1,2,3,1,3,4,3,3,3,3,6,6,6,6,6,7,7,8,8,8,2,2,2,7,7
PL_66604,PL,66604,1.0560368,0.95557356,2.155714,2.0599434,31,1,2,9,6,3,1,3,6,1,4,1,3,2,1,1,0,1,3,5,3,1,6,5,6,7,6,7,4,4,2,8,7
PL_82302,PL,82302,0.8869299,1.0876554,2.155714,2.344674,58,2,4,15,5,3,1,2,6,2,3,2,3,1,1,1,0,0,5,5,2,2,4,3,6,7,5,7,4,3,1,8,8
PL_84522,PL,84522,0.8770086,0.8320202,2.155714,1.7935977,999,2,5,12,10,3,1,8,6,2,2,1,2,9,8,2,5,5,3,9,3,7,2,3,3,7,6,7,3,2,2,6,5
PL_64763,PL,64763,1.1432064,0.60432374,2.155714,1.3027492,24,1,3,13,88,4,1,3,6,1,6,1,3,5,3,5,1,1,7,3,3,2,3,5,1,3,5,5,3,2,2,7,7
PL_90029,PL,90029,1.0433729,0.8362301,2.155714,1.802673,40,2,7,17,10,4,1,7,2,2,3,2,3,5,6,7,6,6,8,7,7,6,7,8,8,2,5,5,3,2,3,8,8
PL_72606,PL,72606,0.9425613,0.8748307,2.155714,1.8858849,32,1,7,17,10,1,1,0,6,2,5,1,1,5,6,5,3,3,6,6,7,1,8,7,3,10,10,9,2,2,4,8,8
PL_76769,PL,76769,0.8882322,0.6983565,2.155714,1.5054569,47,2,2,12,88,4,1,8,6,2,2,1,3,9,0,0,0,0,5,0,0,0,0,0,0,0,5,3,3,3,2,7,8
PL_60421,PL,60421,1.0685861,1.7172643,2.155714,3.7019308,74,2,4,12,2,4,1,10,6,2,6,2,3,88,4,5,0,0,7,1,4,5,5,4,3,4,5,7,3,2,2,8,5
PL_80367,PL,80367,0.8845214,0.7843964,2.155714,1.6909344,22,2,3,13,77,3,1,5,6,2,5,2,4,88,88,5,2,2,8,88,88,7,5,6,3,8,9,8,2,2,2,10,9
PL_95979,PL,95979,1.0589713,0.96054965,2.155714,2.0706704,24,1,3,11,8,4,1,5,6,1,3,1,3,4,5,5,5,5,5,5,7,8,8,7,9,6,6,7,4,4,2,10,10
PL_57747,PL,57747,0.9481512,1.5237199,2.155714,3.2847044,70,2,3,13,5,1,1,6,6,2,5,1,3,5,6,6,6,6,6,6,7,6,7,7,6,6,7,6,3,3,4,6,6
PL_64487,PL,64487,0.9294769,0.60602254,2.155714,1.3064113,56,1,4,14,7,1,1,6,6,2,4,1,2,5,1,3,0,1,4,4,4,5,4,5,5,5,5,5,3,3,3,7,7
PL_67823,PL,67823,0.8759708,1.4834125,2.155714,3.1978133,68,1,2,15,4,2,1,7,6,1,3,1,2,10,1,8,5,3,10,3,10,10,6,5,5,3,2,10,2,2,2,10,10
PL_56547,PL,56547,1.0813186,0.96605235,2.155714,2.0825326,64,2,2,12,3,4,1,10,2,2,5,1,4,10,0,5,3,3,7,5,5,0,0,4,5,0,0,2,4,4,2,8,8
PL_64991,PL,64991,0.94154704,0.7746722,2.155714,1.6699718,61,1,4,13,5,3,1,7,6,1,2,1,2,5,5,4,4,5,5,4,0,3,5,3,3,8,8,5,3,3,3,6,5
PL_54702,PL,54702,0.9351353,0.5284229,2.155714,1.1391287,999,2,4,2,2,1,1,5,1,5,4,2,2,5,5,8,7,8,6,8,7,9,0,7,5,4,4,6,3,2,2,9,5
PL_92780,PL,92780,0.86301243,0.82314247,2.155714,1.7744598,45,1,7,20,10,3,1,8,6,1,5,1,1,8,7,5,3,0,9,2,5,0,7,7,5,8,5,7,2,2,1,9,9
PL_52992,PL,52992,1.0433729,0.82033294,2.155714,1.7684033,40,2,4,13,4,4,1,9,6,1,2,1,2,4,5,5,4,3,6,0,6,5,3,5,1,5,3,3,4,4,3,10,9
PL_96736,PL,96736,1.1204653,1.3037922,2.155714,2.8106034,69,1,2,11,7,3,1,10,1,3,4,1,3,10,3,1,2,0,2,0,7,0,10,10,5,2,1,2,4,4,2,8,10
PL_83265,PL,83265,1.0535417,0.8384666,2.155714,1.8074942,23,2,4,12,88,4,1,10,6,1,5,2,3,88,8,8,8,8,8,5,88,8,0,5,7,5,5,88,3,3,2,10,10
PL_90076,PL,90076,1.0380609,0.99884504,2.155714,2.1532242,31,2,4,15,8,3,1,7,2,2,2,2,4,5,8,6,8,8,8,8,7,7,4,8,5,6,5,5,2,2,3,8,8
PL_54007,PL,54007,1.0028678,0.7641762,2.155714,1.6473454,45,1,5,14,5,3,1,5,2,1,4,1,3,2,7,3,7,7,8,8,4,5,7,5,8,3,7,6,3,3,4,7,7
PL_93232,PL,93232,1.0501362,1.3964721,2.155714,3.0103946,64,2,4,13,6,3,1,5,1,2,4,1,2,7,9,7,7,8,8,8,9,9,6,7,6,9,7,5,1,1,3,10,10
PL_75738,PL,75738,0.8924846,0.78033787,2.155714,1.6821853,47,2,7,16,77,3,2,7,1,2,7,1,2,3,5,5,3,3,5,5,7,5,6,6,5,8,8,8,3,2,1,9,8
PL_87870,PL,87870,1.0443135,1.6150993,2.155714,3.4816923,71,1,5,15,7,4,1,6,6,3,5,1,2,10,3,0,0,0,5,0,5,1,4,4,5,0,0,0,3,3,2,6,5
PL_95029,PL,95029,1.0531778,1.0562408,2.155714,2.2769532,64,2,3,13,8,4,1,8,6,3,3,1,2,10,6,7,9,9,8,7,5,9,2,2,0,2,5,6,3,3,3,8,9
PL_71079,PL,71079,1.0550643,1.7929124,2.155714,3.8650064,67,2,3,5,1,3,1,5,1,2,3,1,3,5,5,5,3,3,3,5,2,0,5,8,10,7,5,10,4,3,4,8,8
